locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,dayshours,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location
1184104,D & T Catering,Truck,13448000,WASHINGTON ST: LAUREL ST to LOCUST ST (3500 - 3599),3550 WASHINGTON ST,0986009,0986,009,18MFF-0057,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,5997756.66527,2115877.56765,37.7896668269621,-122.451627836117,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0057&ExportPDF=1&Filename=18MFF-0057_schedule.pdf,Mo-Fr:9AM-10AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7896668269621, -122.451627836117)"
1184086,F & C Catering,Truck,12491000,TENNESSEE ST: END to 26TH ST (1500 - 1599),1500 TENNESSEE ST,4294012,4294,012,18MFF-0055,APPROVED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,6015520.523,2101882.84,37.7522416684803,-122.389188542589,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0055&ExportPDF=1&Filename=18MFF-0055_schedule.pdf,Mo-Fr:8AM-10AM/10AM-11AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7522416684803, -122.389188542589)"
1184113,D & T Catering,Truck,10163000,PACIFIC AVE: LYON ST to PRESIDIO AVE \ PRESIDIO BLVD (3100 - 3199),3100 PACIFIC AVE,0965006,0965,006,18MFF-0057,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,5999233.78178,2116707.12673,37.7920290580811,-122.446576890144,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0057&ExportPDF=1&Filename=18MFF-0057_schedule.pdf,Mo-Fr:10AM-11AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7920290580811, -122.446576890144)"
1184110,D & T Catering,Truck,13115000,VALLEJO ST: WEBSTER ST to FILLMORE ST (2200 - 2299),2201 VALLEJO ST,0564001,0564,001,18MFF-0057,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0057&ExportPDF=1&Filename=18MFF-0057_schedule.pdf,Mo-Fr:10AM-11AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(0, 0)"
1184835,Liang Bai Ping,Truck,2709000,BANCROFT AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1440 BANCROFT AVE,4850019,4850,019,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015156.082,2091667.743,37.7241728927613,-122.389735429011,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo-Fr:9AM-10AM/12PM-1PM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7241728927613, -122.389735429011)"
1184089,F & C Catering,Truck,0,,Assessors Block /Lot,,,,18MFF-0055,APPROVED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0055&ExportPDF=1&Filename=18MFF-0055_schedule.pdf,Mo-Fr:12PM-1PM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(0, 0)"
1184842,Liang Bai Ping,Truck,12570000,THOMAS AVE: HAWES ST to INGALLS ST (1200 - 1299),1265 THOMAS AVE,4807012,4807,012,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6016458.774,2092565.342,37.7267096753687,-122.385294691187,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo-Fr:11AM-12PM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7267096753687, -122.385294691187)"
1184818,Liang Bai Ping,Truck,5862000,FREMONT ST: NATOMA ST to HOWARD ST (170 - 199),Assessors Block 3720/Lot001,3720001,3720,001,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6013655.829,2115559.572,37.789691367587,-122.396595637084,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo/Mo/Mo/Mo/Mo:5AM-6AM/11AM-12PM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.789691367587, -122.396595637084)"
1184102,D & T Catering,Truck,7417000,JACKSON ST: MAPLE ST to CHERRY ST (3700 - 3799),3756 JACKSON ST,0968007,0968,007,18MFF-0057,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,5996275.08188,2115996.43038,37.7899082332987,-122.456762533982,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0057&ExportPDF=1&Filename=18MFF-0057_schedule.pdf,Mo-Fr:9AM-10AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7899082332987, -122.456762533982)"
1184105,D & T Catering,Truck,11708000,SCOTT ST: PACIFIC AVE to BROADWAY (2500 - 2599),2521 SCOTT ST,0961002,0961,002,18MFF-0057,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,6001109.10398,2117139.25499,37.7933225090245,-122.440119274474,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0057&ExportPDF=1&Filename=18MFF-0057_schedule.pdf,Mo-Fr:9AM-10AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7933225090245, -122.440119274474)"
1184825,Liang Bai Ping,Truck,13139000,VAN DYKE AVE: INGALLS ST to JENNINGS ST (1300 - 1399),1370 VAN DYKE AVE,4811013,4811,013,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015684.099,2092668.764,37.7269507643782,-122.387979956262,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo-Fr:8AM-9AM/12PM-1PM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7269507643782, -122.387979956262)"
1184865,Subs on Hubs,Truck,302000,05TH ST: HARRISON ST \ I-80 W OFF RAMP to PERRY ST (400 - 449),400 05TH ST,3760001,3760,001,18MFF-0059,APPROVED,Italian subs: Cuban sandwich: Gyro,6012059.645,2111592.733,37.7787103919009,-122.40183935033,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0059&ExportPDF=1&Filename=18MFF-0059_schedule.pdf,Sa-Su:12AM-2AM;Fr/Sa:11PM-12AM,,07/11/2018 12:00:00 AM,2018-07-11,0,07/15/2019 12:00:00 AM,"(37.7787103919009, -122.40183935033)"
1184821,Liang Bai Ping,Truck,4908000,DONNER AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1475 CARROLL AVE,4882026,4882,026,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6014733.709,2091343.759,37.7232598663241,-122.391172885969,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo-Fr:7AM-8AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7232598663241, -122.391172885969)"
1184867,Subs on Hubs,Truck,412000,08TH ST: FOLSOM ST to RINGOLD ST (300 - 341),333 08TH ST,3755056,3755,056,18MFF-0059,APPROVED,Italian subs: Cuban sandwich: Gyro,6009851.369,2110277.469,37.7749754998217,-122.409385823194,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0059&ExportPDF=1&Filename=18MFF-0059_schedule.pdf,Th/Fr:12AM-2AM;We/Th:11PM-12AM,,07/11/2018 12:00:00 AM,2018-07-11,0,07/15/2019 12:00:00 AM,"(37.7749754998217, -122.409385823194)"
1184844,Liang Bai Ping,Truck,10972000,REVERE AVE: GRIFFITH ST to CRISP RD (1100 - 1188),1135 REVERE AVE,4786051,4786,051,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017542.344,2092456.505,37.726470716246,-122.381541219158,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo-Fr:11AM-12PM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.726470716246, -122.381541219158)"
1184829,Liang Bai Ping,Truck,6542000,GRIFFITH ST: SHAFTER AVE to THOMAS AVE (1500 - 1599),1515 GRIFFITH ST,4794009,4794,009,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017577.871,2092036.503,37.7253194336755,-122.381389209427,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo/Mo/Tu/Tu/We:8AM-9AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7253194336755, -122.381389209427)"
1184864,Subs on Hubs,Truck,3089000,BRANNAN ST: 08TH ST to 09TH ST (900 - 999),934 BRANNAN ST,3781008,3781,008,18MFF-0059,APPROVED,Italian subs: Cuban sandwich: Gyro,6010635.811,2108878.801,37.7711790005481,-122.406573673429,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0059&ExportPDF=1&Filename=18MFF-0059_schedule.pdf,Mo/Tu/We/Th:11AM-6PM,,07/11/2018 12:00:00 AM,2018-07-11,0,07/15/2019 12:00:00 AM,"(37.7711790005481, -122.406573673429)"
1184836,Liang Bai Ping,Truck,2709000,BANCROFT AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1460 BANCROFT AVE,4850038,4850,038,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015035.87862,2091757.70466,37.7244132432963,-122.390157239611,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo-Fr:9AM-10AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7244132432963, -122.390157239611)"
1184058,DO UC US Mobile Catering,Truck,8700000,MARIN ST: KANSAS ST to HWY 101 N ON RAMP (2500 - 2599),2590 MARIN ST,4339008,4339,008,18MFF-0054,APPROVED,Cold truck: sandwiches: salads: beverages: chips: candy: cookies: coffee: tea: drinks,6011441.697,2100557.577,37.7483758257779,-122.403200626496,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0054&ExportPDF=1&Filename=18MFF-0054_schedule.pdf,Sa:8AM-4PM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7483758257779, -122.403200626496)"
1184820,Liang Bai Ping,Truck,8630000,MAIN ST: FOLSOM ST to HARRISON ST (300 - 399),201 FOLSOM ST,3746002,3746,002,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015208.50366,2114965.06729,37.7881452832928,-122.391181920263,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo-Fr:7AM-8AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7881452832928, -122.391181920263)"
1184085,F & C Catering,Truck,9056000,MINNESOTA ST: 20TH ST to 22ND ST (800 - 999),900 MINNESOTA ST,4106001A,4106,001A,18MFF-0055,APPROVED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0055&ExportPDF=1&Filename=18MFF-0055_schedule.pdf,Mo-Fr:10AM-11AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(0, 0)"
1184827,Liang Bai Ping,Truck,11782000,SHAFTER AVE: GRIFFITH ST to HAWES ST (1100 - 1199),1127 SHAFTER AVE,4793017,4793,017,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017324.545,2092269.627,37.7259455580465,-122.382281153253,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo-Fr:8AM-9AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7259455580465, -122.382281153253)"
1184106,D & T Catering,Truck,3183000,BROADWAY: DIVISADERO ST to BRODERICK ST (2700 - 2799),2710 BROADWAY,0959007,0959,007,18MFF-0057,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,6000567.88932,2117281.17063,37.7936813457741,-122.442002100568,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0057&ExportPDF=1&Filename=18MFF-0057_schedule.pdf,Mo-Fr:9AM-10AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7936813457741, -122.442002100568)"
1184109,D & T Catering,Truck,3185000,BROADWAY: BAKER ST to LYON ST (2900 - 2999),2970 BROADWAY,0957007,0957,007,18MFF-0057,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,5999391.25746,2117121.80133,37.7931766386244,-122.446061864659,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0057&ExportPDF=1&Filename=18MFF-0057_schedule.pdf,Mo-Fr:10AM-11AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7931766386244, -122.446061864659)"
1184849,Liang Bai Ping,Truck,5452000,FELL ST: BRODERICK ST to BAKER ST (1300 - 1399),1377 FELL ST,1214017,1214,017,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6000983.009,2109845.279,37.7732879404704,-122.440032316635,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo-Fr:1PM-3PM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7732879404704, -122.440032316635)"
1184834,Liang Bai Ping,Truck,4908000,DONNER AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1450 DONNER AVE,4882025,4882,025,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6014749.836,2091269.372,37.7230565093389,-122.391111940642,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo-Fr:9AM-10AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7230565093389, -122.391111940642)"
1184822,Liang Bai Ping,Truck,13780000,YOSEMITE AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1420 YOSEMITE AVE,4831012,4831,012,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015609.592,2092025.988,37.7251817007288,-122.388192688444,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo-Fr:7AM-8AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7251817007288, -122.388192688444)"
1184832,Liang Bai Ping,Truck,12570000,THOMAS AVE: HAWES ST to INGALLS ST (1200 - 1299),1212 THOMAS AVE,4792029,4792,029,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6016791.103,2092542.294,37.7266647697066,-122.384144224606,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo-Fr:9AM-10AM/12PM-1PM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7266647697066, -122.384144224606)"
1184847,Liang Bai Ping,Truck,13780000,YOSEMITE AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1430 YOSEMITE AVE,4831008,4831,008,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015560.891,2092142.182,37.7254980479505,-122.388369150442,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo-Fr:12PM-1PM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7254980479505, -122.388369150442)"
1184850,Liang Bai Ping,Truck,6540000,GRIFFITH ST: QUESADA AVE to REVERE AVE (1300 - 1399),1300 GRIFFITH ST,4763047,4763,047,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017681.819,2092678.013,37.7270866339514,-122.381074448749,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo-Fr:6AM-7AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7270866339514, -122.381074448749)"
1184866,Subs on Hubs,Truck,0,,Assessors Block 8711/Lot021,8711021,8711,021,18MFF-0059,APPROVED,Italian subs: Cuban sandwich: Gyro,6014914.89374,2108873.14738,37.7714019465879,-122.391771646847,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0059&ExportPDF=1&Filename=18MFF-0059_schedule.pdf,Sa-Su:11AM-10PM;Mo-Fr:6PM-8PM,,07/11/2018 12:00:00 AM,2018-07-11,0,07/15/2019 12:00:00 AM,"(37.7714019465879, -122.391771646847)"
1184108,D & T Catering,Truck,3184000,BROADWAY: BRODERICK ST to BAKER ST (2800 - 2899),2840 BROADWAY,0958004,0958,004,18MFF-0057,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,6000020.33568,2117205.16393,37.7934414335598,-122.443891213784,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0057&ExportPDF=1&Filename=18MFF-0057_schedule.pdf,Mo-Fr:10AM-11AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7934414335598, -122.443891213784)"
1184084,F & C Catering,Truck,10336000,PENNSYLVANIA AVE: 22ND ST to 23RD ST (700 - 899),898 PENNSYLVANIA AVE,4167003,4167,003,18MFF-0055,APPROVED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,6014175.628,2103109.247,37.7555344716039,-122.393925277539,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0055&ExportPDF=1&Filename=18MFF-0055_schedule.pdf,Mo/Tu/We/Th:10AM-11AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7555344716039, -122.393925277539)"
1184112,D & T Catering,Truck,5770000,FRANCISCO ST: POLK ST to VAN NESS AVE (1100 - 1199),1150 FRANCISCO ST,0475001,0475,001,18MFF-0057,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,6005802.19965,2120854.70207,37.8037902440403,-122.424145174983,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0057&ExportPDF=1&Filename=18MFF-0057_schedule.pdf,Mo-Fr:12PM-1PM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.8037902440403, -122.424145174983)"
1184838,Liang Bai Ping,Truck,13355000,WALLACE AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1450 WALLACE AVE,4828024,4828,024,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015606.538,2092377.128,37.7261456924729,-122.388227740903,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo-Fr:10AM-11AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7261456924729, -122.388227740903)"
1184840,Liang Bai Ping,Truck,7479000,JENNINGS ST: VAN DYKE AVE to WALLACE AVE (2100 - 2199),2115 JENNINGS ST,4828021,4828,021,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015486.282,2092591.619,37.7267279782571,-122.388658428832,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo-Fr:10AM-11AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7267279782571, -122.388658428832)"
1184843,Liang Bai Ping,Truck,10972000,REVERE AVE: GRIFFITH ST to CRISP RD (1100 - 1188),1160 REVERE AVE,4763050,4763,050,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017468.62,2092735.972,37.7272340074959,-122.38181551187,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo-Fr:11AM-12PM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7272340074959, -122.38181551187)"
1184107,D & T Catering,Truck,6480000,GREEN ST: BRODERICK ST to BAKER ST (2700 - 2799),2701 GREEN ST,0955001,0955,001,18MFF-0057,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,6000048.40849,2117746.38862,37.7949290950499,-122.443832982483,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0057&ExportPDF=1&Filename=18MFF-0057_schedule.pdf,Mo-Fr:10AM-11AM,,07/11/2018 12:00:00 AM,2018-07-11,1,07/15/2019 12:00:00 AM,"(37.7949290950499, -122.443832982483)"
